Time,Y1_velocity,Y1_position,Clutch_1,Y2_velocity,Y2_position,Clutch_2,Y3_velocity,Y3_position,Clutch_3,Y4_velocity,Y4_position,Clutch_4,Y5_velocity,Y5_position,Clutch_5,Y6_velocity,Y6_position,Clutch_6,Y7_velocity,Y7_position,Clutch_7,Y8_velocity,Y8_position,Clutch_8
23903.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23908.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23913.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23918.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23923.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23928.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23933.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23938.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23943.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23948.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23953.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23958.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23963.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23968.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23973.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23978.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23983.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23988.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23993.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23998.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24008.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24018.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24023.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24028.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24033.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24038.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24043.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24048.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24053.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24058.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24073.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24078.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24083.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24088.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24093.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24098.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24103.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24108.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24113.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24118.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24123.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24128.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24133.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24138.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24143.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24148.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24153.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24158.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24163.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24168.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24173.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24178.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24183.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24188.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24193.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24198.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24203.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24208.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24213.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24218.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24224.04,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24229.03,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24234.03,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24239.04,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24244.01,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24248.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24253.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24258.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24263.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24268.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24273.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24278.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24283.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24288.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24293.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24298.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24303.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24308.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24313.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24318.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24323.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24328.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24333.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24338.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24343.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24348.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24353.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24358.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24363.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24368.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24373.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24378.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24383.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24388.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24393.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24398.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24403.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24408.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24413.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24418.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24423.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24428.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24433.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24438.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24443.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24448.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24453.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24458.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24463.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24468.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24473.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24478.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24483.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24488.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24493.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24498.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24503.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24508.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24513.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24518.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24528.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24533.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24538.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24543.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24548.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24553.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24558.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24563.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24568.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24573.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24578.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24588.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24593.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24598.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24603.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24608.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613.98,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24618.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24623.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24628.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24633.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24638.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24643.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24648.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24653.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24658.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24663.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24668.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24673.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24678.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24683.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24688.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24693.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24698.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24703.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24708.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24713.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24718.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24723.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24728.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24733.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24738.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24743.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24748.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24753.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24758.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24763.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24768.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24773.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24778.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24783.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24788.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24793.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24798.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24803.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24808.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24813.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24818.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24823.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24828.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24833.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24838.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24843.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24848.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24853.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24858.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24863.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24868.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24873.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24878.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24883.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24888.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24893.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24898.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24903.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24908.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24913.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24918.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24923.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24928.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24933.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24938.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24943.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24948.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24953.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24958.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24963.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24968.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24973.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24978.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24983.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24988.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24993.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24998.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25003.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25008.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25013.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25018.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25023.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25028.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25033.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25038.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25043.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25048.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25053.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25058.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25063.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25068.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25073.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25078.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25083.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25088.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25093.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25098.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25103.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25108.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25113.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25118.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25123.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25128.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25133.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25138.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25143.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25148.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25153.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25158.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25163.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25168.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25173.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25178.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
